transaction_id,sender,receiver,amount,timestamp,type,cycle_id,smurfing_case_id,anomaly_id
TXN_000121,ACC_000034,ACC_000019,882.12,2026-01-05T02:15:05.374241,normal,,,
TXN_000302,ACC_000020,ACC_000043,9021.38,2026-01-05T03:37:40.374241,normal,,,
TXN_000001,ACC_000010,ACC_000008,986.08,2026-01-05T04:03:40.374241,normal,,,
TXN_000371,ACC_000035,ACC_000023,9582.31,2026-01-05T06:25:53.374241,normal,,,
TXN_000082,ACC_000018,ACC_000031,6007.05,2026-01-05T07:02:14.374241,normal,,,
TXN_000189,ACC_000018,ACC_000007,8373.88,2026-01-05T08:29:50.374241,normal,,,
TXN_000098,ACC_000023,ACC_000001,3023.57,2026-01-05T08:37:10.374241,normal,,,
TXN_000360,ACC_000023,ACC_000039,2567.79,2026-01-05T12:51:44.374241,normal,,,
TXN_000235,ACC_000002,ACC_000042,9296.3,2026-01-05T14:30:10.374241,normal,,,
TXN_000397,ACC_000025,ACC_000033,7199.76,2026-01-05T16:27:32.374241,normal,,,
TXN_000369,ACC_000009,ACC_000030,7628.15,2026-01-05T18:00:25.374241,normal,,,
TXN_000193,ACC_000032,ACC_000045,4163.69,2026-01-05T19:04:19.374241,normal,,,
TXN_000164,ACC_000030,ACC_000021,2302.51,2026-01-05T22:01:55.374241,normal,,,
TXN_000053,ACC_000013,ACC_000024,8508.11,2026-01-05T23:45:59.374241,normal,,,
TXN_000180,ACC_000028,ACC_000027,7193.42,2026-01-06T02:33:10.374241,normal,,,
TXN_000219,ACC_000048,ACC_000021,9554.66,2026-01-06T04:50:12.374241,normal,,,
TXN_000262,ACC_000026,ACC_000020,3028.96,2026-01-06T05:03:33.374241,normal,,,
TXN_000046,ACC_000020,ACC_000044,9057.29,2026-01-06T06:23:43.374241,normal,,,
TXN_000013,ACC_000021,ACC_000022,7389.0,2026-01-06T08:20:22.374241,normal,,,
TXN_000363,ACC_000028,ACC_000019,5842.81,2026-01-06T10:13:32.374241,normal,,,
TXN_000073,ACC_000025,ACC_000010,5319.88,2026-01-06T13:31:34.374241,normal,,,
TXN_000280,ACC_000008,ACC_000035,4769.45,2026-01-06T14:17:42.374241,normal,,,
TXN_000136,ACC_000024,ACC_000014,8854.73,2026-01-06T18:42:07.374241,normal,,,
TXN_000286,ACC_000032,ACC_000038,8507.46,2026-01-06T19:09:57.374241,normal,,,
TXN_000153,ACC_000036,ACC_000000,2424.23,2026-01-06T20:31:20.374241,normal,,,
TXN_000333,ACC_000013,ACC_000034,4648.56,2026-01-07T00:20:20.374241,normal,,,
TXN_000152,ACC_000017,ACC_000038,573.66,2026-01-07T01:29:24.374241,normal,,,
TXN_000094,ACC_000008,ACC_000023,3946.8,2026-01-07T02:31:41.374241,normal,,,
TXN_000019,ACC_000037,ACC_000035,630.39,2026-01-07T05:55:41.374241,normal,,,
TXN_000392,ACC_000049,ACC_000046,1673.16,2026-01-07T05:57:44.374241,normal,,,
TXN_000218,ACC_000025,ACC_000001,2036.1,2026-01-07T09:02:04.374241,normal,,,
TXN_000157,ACC_000017,ACC_000031,3306.09,2026-01-07T09:18:25.374241,normal,,,
TXN_000383,ACC_000033,ACC_000015,8225.98,2026-01-07T10:03:19.374241,normal,,,
TXN_000045,ACC_000013,ACC_000033,9832.27,2026-01-07T11:37:49.374241,normal,,,
TXN_000289,ACC_000039,ACC_000043,7754.99,2026-01-07T15:40:37.374241,normal,,,
TXN_000384,ACC_000044,ACC_000021,5000.66,2026-01-07T16:15:27.374241,normal,,,
TXN_000230,ACC_000004,ACC_000021,4634.14,2026-01-07T16:31:11.374241,normal,,,
TXN_000205,ACC_000044,ACC_000034,7207.8,2026-01-07T17:18:40.374241,normal,,,
TXN_000166,ACC_000041,ACC_000025,8257.71,2026-01-07T19:15:57.374241,normal,,,
TXN_000155,ACC_000048,ACC_000042,5665.05,2026-01-07T22:05:49.374241,normal,,,
TXN_000055,ACC_000036,ACC_000021,4284.4,2026-01-08T02:19:09.374241,normal,,,
TXN_000068,ACC_000001,ACC_000000,7835.58,2026-01-08T06:06:57.374241,normal,,,
TXN_000370,ACC_000040,ACC_000000,7582.2,2026-01-08T08:41:59.374241,normal,,,
TXN_000014,ACC_000039,ACC_000040,8865.07,2026-01-08T10:05:49.374241,normal,,,
TXN_000083,ACC_000007,ACC_000030,6780.52,2026-01-08T11:18:48.374241,normal,,,
TXN_000284,ACC_000032,ACC_000042,4364.0,2026-01-08T13:53:05.374241,normal,,,
TXN_000388,ACC_000010,ACC_000022,8364.38,2026-01-08T14:14:21.374241,normal,,,
TXN_000299,ACC_000018,ACC_000032,5725.89,2026-01-08T15:22:23.374241,normal,,,
TXN_000355,ACC_000000,ACC_000040,8959.56,2026-01-08T22:00:51.374241,normal,,,
TXN_000287,ACC_000047,ACC_000033,6801.75,2026-01-09T01:25:33.374241,normal,,,
TXN_000183,ACC_000018,ACC_000001,5903.98,2026-01-09T01:50:57.374241,normal,,,
TXN_000256,ACC_000000,ACC_000023,1535.96,2026-01-09T02:02:01.374241,normal,,,
TXN_000251,ACC_000045,ACC_000025,3507.99,2026-01-09T04:36:07.374241,normal,,,
TXN_000066,ACC_000028,ACC_000011,7105.0,2026-01-09T05:44:18.374241,normal,,,
TXN_000188,ACC_000008,ACC_000038,9395.97,2026-01-09T06:49:29.374241,normal,,,
TXN_000267,ACC_000037,ACC_000047,353.8,2026-01-09T12:41:07.374241,normal,,,
TXN_000320,ACC_000041,ACC_000019,7952.03,2026-01-10T00:19:11.374241,normal,,,
TXN_000172,ACC_000044,ACC_000022,3008.24,2026-01-10T00:54:04.374241,normal,,,
TXN_000214,ACC_000004,ACC_000001,6331.92,2026-01-10T02:21:02.374241,normal,,,
TXN_000032,ACC_000027,ACC_000001,165.1,2026-01-10T03:04:08.374241,normal,,,
TXN_000103,ACC_000013,ACC_000024,2698.27,2026-01-10T03:44:36.374241,normal,,,
TXN_000137,ACC_000043,ACC_000038,9361.31,2026-01-10T04:29:31.374241,normal,,,
TXN_000257,ACC_000013,ACC_000000,7294.01,2026-01-10T05:29:08.374241,normal,,,
TXN_000273,ACC_000018,ACC_000027,8061.99,2026-01-10T05:47:02.374241,normal,,,
TXN_000364,ACC_000016,ACC_000029,6393.38,2026-01-10T07:04:51.374241,normal,,,
TXN_000285,ACC_000048,ACC_000022,3591.99,2026-01-10T07:24:48.374241,normal,,,
TXN_000340,ACC_000012,ACC_000038,9332.39,2026-01-10T08:48:52.374241,normal,,,
TXN_000311,ACC_000028,ACC_000013,4602.25,2026-01-10T10:11:25.374241,normal,,,
TXN_000330,ACC_000032,ACC_000045,1571.41,2026-01-10T12:12:30.374241,normal,,,
TXN_000326,ACC_000023,ACC_000012,6376.01,2026-01-10T13:30:34.374241,normal,,,
TXN_000292,ACC_000017,ACC_000035,3636.45,2026-01-10T13:33:56.374241,normal,,,
TXN_000139,ACC_000037,ACC_000046,3360.78,2026-01-10T16:47:04.374241,normal,,,
TXN_000312,ACC_000048,ACC_000021,6822.71,2026-01-10T17:10:50.374241,normal,,,
TXN_000368,ACC_000020,ACC_000043,1494.28,2026-01-10T20:14:21.374241,normal,,,
TXN_000162,ACC_000007,ACC_000036,8524.35,2026-01-10T22:34:13.374241,normal,,,
TXN_000037,ACC_000002,ACC_000026,4496.64,2026-01-10T22:38:00.374241,normal,,,
TXN_000159,ACC_000032,ACC_000001,5452.94,2026-01-11T02:26:15.374241,normal,,,
TXN_000076,ACC_000000,ACC_000021,3035.19,2026-01-11T02:40:01.374241,normal,,,
TXN_000331,ACC_000030,ACC_000022,1066.93,2026-01-11T03:52:59.374241,normal,,,
TXN_000335,ACC_000028,ACC_000017,747.57,2026-01-11T09:28:56.374241,normal,,,
TXN_000242,ACC_000045,ACC_000039,2102.36,2026-01-11T10:02:48.374241,normal,,,
TXN_000026,ACC_000025,ACC_000024,6189.25,2026-01-11T10:10:11.374241,normal,,,
TXN_000248,ACC_000014,ACC_000034,3616.13,2026-01-11T12:45:12.374241,normal,,,
TXN_000203,ACC_000002,ACC_000048,6818.01,2026-01-11T13:52:52.374241,normal,,,
TXN_000144,ACC_000000,ACC_000028,6104.74,2026-01-11T14:06:12.374241,normal,,,
TXN_000133,ACC_000033,ACC_000004,4687.78,2026-01-11T18:15:47.374241,normal,,,
TXN_000115,ACC_000004,ACC_000014,5236.85,2026-01-12T00:09:01.374241,normal,,,
TXN_000318,ACC_000009,ACC_000033,3929.77,2026-01-12T01:09:57.374241,normal,,,
TXN_000196,ACC_000008,ACC_000033,3112.28,2026-01-12T02:45:58.374241,normal,,,
TXN_000024,ACC_000029,ACC_000004,7452.44,2026-01-12T03:44:55.374241,normal,,,
TXN_000142,ACC_000027,ACC_000010,6397.48,2026-01-12T07:49:01.374241,normal,,,
TXN_000265,ACC_000012,ACC_000046,4822.87,2026-01-12T09:28:02.374241,normal,,,
TXN_000058,ACC_000048,ACC_000013,7406.85,2026-01-12T14:30:32.374241,normal,,,
TXN_000396,ACC_000004,ACC_000000,701.13,2026-01-12T17:06:45.374241,normal,,,
TXN_000291,ACC_000030,ACC_000029,8601.34,2026-01-12T17:24:48.374241,normal,,,
TXN_000239,ACC_000005,ACC_000042,2820.7,2026-01-12T18:49:48.374241,normal,,,
TXN_000328,ACC_000008,ACC_000011,6448.75,2026-01-12T21:22:18.374241,normal,,,
TXN_000069,ACC_000032,ACC_000021,9535.57,2026-01-12T22:09:53.374241,normal,,,
TXN_000378,ACC_000026,ACC_000004,2731.3,2026-01-12T22:14:30.374241,normal,,,
TXN_000308,ACC_000027,ACC_000014,2939.95,2026-01-12T22:29:21.374241,normal,,,
TXN_000232,ACC_000016,ACC_000036,8091.28,2026-01-12T23:23:25.374241,normal,,,
TXN_000147,ACC_000048,ACC_000038,2832.42,2026-01-12T23:44:06.374241,normal,,,
TXN_000243,ACC_000012,ACC_000013,4297.94,2026-01-13T02:53:27.374241,normal,,,
TXN_000158,ACC_000015,ACC_000008,4549.6,2026-01-13T03:51:07.374241,normal,,,
TXN_000228,ACC_000038,ACC_000008,4121.46,2026-01-13T06:51:18.374241,normal,,,
TXN_000062,ACC_000043,ACC_000035,9306.09,2026-01-13T06:59:15.374241,normal,,,
TXN_000354,ACC_000040,ACC_000049,4518.45,2026-01-13T07:59:11.374241,normal,,,
TXN_000222,ACC_000008,ACC_000006,7203.79,2026-01-13T10:11:06.374241,normal,,,
TXN_000374,ACC_000036,ACC_000047,797.41,2026-01-13T10:38:08.374241,normal,,,
TXN_000294,ACC_000027,ACC_000022,2741.86,2026-01-13T13:06:32.374241,normal,,,
TXN_000184,ACC_000045,ACC_000024,3519.08,2026-01-13T13:51:44.374241,normal,,,
TXN_000254,ACC_000039,ACC_000012,9531.61,2026-01-13T18:06:38.374241,normal,,,
TXN_000167,ACC_000008,ACC_000000,3880.79,2026-01-13T23:41:40.374241,normal,,,
TXN_000322,ACC_000035,ACC_000004,683.06,2026-01-14T05:57:18.374241,normal,,,
TXN_000359,ACC_000024,ACC_000029,5592.12,2026-01-14T07:09:30.374241,normal,,,
TXN_000382,ACC_000045,ACC_000001,187.96,2026-01-14T08:06:45.374241,normal,,,
TXN_000200,ACC_000049,ACC_000043,174.55,2026-01-14T08:33:52.374241,normal,,,
TXN_000018,ACC_000018,ACC_000037,8901.96,2026-01-14T08:41:37.374241,normal,,,
TXN_000132,ACC_000025,ACC_000040,8093.34,2026-01-14T08:59:34.374241,normal,,,
TXN_000091,ACC_000027,ACC_000036,468.57,2026-01-14T10:13:51.374241,normal,,,
TXN_000027,ACC_000011,ACC_000010,4466.23,2026-01-14T13:08:48.374241,normal,,,
TXN_000321,ACC_000043,ACC_000041,9378.5,2026-01-14T16:37:34.374241,normal,,,
TXN_000211,ACC_000002,ACC_000018,1795.57,2026-01-14T17:40:59.374241,normal,,,
TXN_000101,ACC_000027,ACC_000040,4741.16,2026-01-14T22:10:46.374241,normal,,,
TXN_000400,ACC_000047,ACC_000034,5000.0,2026-01-14T22:13:31.375175,money_laundering,CYCLE_000,,
TXN_000111,ACC_000028,ACC_000034,2634.56,2026-01-14T23:03:29.374241,normal,,,
TXN_000401,ACC_000034,ACC_000011,4750.0,2026-01-14T23:13:31.375175,money_laundering,CYCLE_000,,
TXN_000387,ACC_000040,ACC_000002,1711.23,2026-01-14T23:19:12.374241,normal,,,
TXN_000402,ACC_000011,ACC_000047,4512.5,2026-01-15T00:13:31.375175,money_laundering,CYCLE_000,,
TXN_000213,ACC_000040,ACC_000038,6839.05,2026-01-15T00:17:13.374241,normal,,,
TXN_000165,ACC_000008,ACC_000005,6446.05,2026-01-15T01:08:13.374241,normal,,,
TXN_000264,ACC_000028,ACC_000010,8508.62,2026-01-15T03:53:20.374241,normal,,,
TXN_000122,ACC_000010,ACC_000019,8539.34,2026-01-15T07:16:03.374241,normal,,,
TXN_000029,ACC_000004,ACC_000024,4546.73,2026-01-15T11:05:40.374241,normal,,,
TXN_000301,ACC_000028,ACC_000025,8410.47,2026-01-15T11:14:41.374241,normal,,,
TXN_000367,ACC_000028,ACC_000019,2437.49,2026-01-15T12:00:33.374241,normal,,,
TXN_000105,ACC_000011,ACC_000013,3626.52,2026-01-15T16:12:31.374241,normal,,,
TXN_000015,ACC_000035,ACC_000042,544.05,2026-01-15T18:11:53.374241,normal,,,
TXN_000035,ACC_000043,ACC_000016,4412.2,2026-01-15T19:55:45.374241,normal,,,
TXN_000403,ACC_000021,ACC_000002,5000.0,2026-01-15T22:13:31.375175,money_laundering,CYCLE_001,,
TXN_000119,ACC_000010,ACC_000003,3661.54,2026-01-15T22:34:26.374241,normal,,,
TXN_000005,ACC_000034,ACC_000023,3831.83,2026-01-15T23:01:20.374241,normal,,,
TXN_000404,ACC_000002,ACC_000004,4750.0,2026-01-15T23:13:31.375175,money_laundering,CYCLE_001,,
TXN_000405,ACC_000004,ACC_000021,4512.5,2026-01-16T00:13:31.375175,money_laundering,CYCLE_001,,
TXN_000090,ACC_000032,ACC_000015,1465.01,2026-01-16T01:04:23.374241,normal,,,
TXN_000217,ACC_000001,ACC_000011,3492.32,2026-01-16T03:24:23.374241,normal,,,
TXN_000212,ACC_000004,ACC_000038,8771.89,2026-01-16T05:13:03.374241,normal,,,
TXN_000390,ACC_000030,ACC_000000,9892.04,2026-01-16T06:45:51.374241,normal,,,
TXN_000168,ACC_000019,ACC_000028,4486.33,2026-01-16T08:12:52.374241,normal,,,
TXN_000163,ACC_000012,ACC_000043,3394.69,2026-01-16T08:25:21.374241,normal,,,
TXN_000087,ACC_000011,ACC_000007,4051.53,2026-01-16T09:14:23.374241,normal,,,
TXN_000118,ACC_000005,ACC_000000,6854.66,2026-01-16T11:53:30.374241,normal,,,
TXN_000394,ACC_000035,ACC_000025,423.49,2026-01-16T12:56:18.374241,normal,,,
TXN_000244,ACC_000008,ACC_000047,9294.11,2026-01-16T14:03:54.374241,normal,,,
TXN_000085,ACC_000048,ACC_000006,3163.16,2026-01-16T15:03:52.374241,normal,,,
TXN_000300,ACC_000044,ACC_000033,7760.17,2026-01-16T17:55:16.374241,normal,,,
TXN_000237,ACC_000034,ACC_000006,5213.53,2026-01-16T18:22:33.374241,normal,,,
TXN_000252,ACC_000008,ACC_000004,2274.33,2026-01-16T18:27:25.374241,normal,,,
TXN_000224,ACC_000002,ACC_000006,2686.51,2026-01-16T18:48:17.374241,normal,,,
TXN_000406,ACC_000032,ACC_000008,5000.0,2026-01-16T22:13:31.375175,money_laundering,CYCLE_002,,
TXN_000407,ACC_000008,ACC_000010,4750.0,2026-01-16T23:13:31.375175,money_laundering,CYCLE_002,,
TXN_000361,ACC_000015,ACC_000036,6546.07,2026-01-16T23:35:47.374241,normal,,,
TXN_000408,ACC_000010,ACC_000032,4512.5,2026-01-17T00:13:31.375175,money_laundering,CYCLE_002,,
TXN_000190,ACC_000006,ACC_000037,4345.43,2026-01-17T00:41:04.374241,normal,,,
TXN_000272,ACC_000042,ACC_000034,567.23,2026-01-17T01:37:26.374241,normal,,,
TXN_000033,ACC_000033,ACC_000044,3007.97,2026-01-17T03:29:55.374241,normal,,,
TXN_000036,ACC_000017,ACC_000031,9718.34,2026-01-17T04:59:05.374241,normal,,,
TXN_000227,ACC_000014,ACC_000048,2495.76,2026-01-17T05:00:02.374241,normal,,,
TXN_000338,ACC_000014,ACC_000032,6391.85,2026-01-17T07:20:53.374241,normal,,,
TXN_000201,ACC_000021,ACC_000037,3719.1,2026-01-17T09:07:18.374241,normal,,,
TXN_000220,ACC_000048,ACC_000001,2167.61,2026-01-17T09:37:29.374241,normal,,,
TXN_000278,ACC_000024,ACC_000016,3562.71,2026-01-17T13:13:13.374241,normal,,,
TXN_000071,ACC_000019,ACC_000013,8716.32,2026-01-17T13:34:03.374241,normal,,,
TXN_000324,ACC_000015,ACC_000048,4182.23,2026-01-17T14:06:03.374241,normal,,,
TXN_000381,ACC_000022,ACC_000016,5264.76,2026-01-17T14:15:21.374241,normal,,,
TXN_000344,ACC_000021,ACC_000024,9932.5,2026-01-17T15:09:48.374241,normal,,,
TXN_000316,ACC_000045,ACC_000042,3452.57,2026-01-17T16:22:10.374241,normal,,,
TXN_000070,ACC_000040,ACC_000000,5493.68,2026-01-17T18:13:12.374241,normal,,,
TXN_000023,ACC_000019,ACC_000000,1165.25,2026-01-17T21:47:22.374241,normal,,,
TXN_000342,ACC_000026,ACC_000002,5134.64,2026-01-17T22:37:10.374241,normal,,,
TXN_000296,ACC_000005,ACC_000008,3172.67,2026-01-18T00:11:12.374241,normal,,,
TXN_000052,ACC_000015,ACC_000030,4770.33,2026-01-18T00:26:05.374241,normal,,,
TXN_000245,ACC_000047,ACC_000036,4188.51,2026-01-18T01:07:54.374241,normal,,,
TXN_000306,ACC_000028,ACC_000004,4445.59,2026-01-18T05:46:05.374241,normal,,,
TXN_000317,ACC_000015,ACC_000009,1489.12,2026-01-18T06:01:58.374241,normal,,,
TXN_000047,ACC_000008,ACC_000039,6420.92,2026-01-18T11:40:56.374241,normal,,,
TXN_000128,ACC_000035,ACC_000034,8815.04,2026-01-18T12:13:01.374241,normal,,,
TXN_000135,ACC_000034,ACC_000039,786.46,2026-01-18T16:28:08.374241,normal,,,
TXN_000241,ACC_000001,ACC_000046,2764.61,2026-01-18T18:45:22.374241,normal,,,
TXN_000270,ACC_000001,ACC_000008,1379.42,2026-01-18T20:14:56.374241,normal,,,
TXN_000095,ACC_000006,ACC_000024,7384.37,2026-01-18T21:55:48.374241,normal,,,
TXN_000343,ACC_000018,ACC_000011,5232.86,2026-01-18T23:32:36.374241,normal,,,
TXN_000215,ACC_000019,ACC_000021,1487.16,2026-01-19T01:03:43.374241,normal,,,
TXN_000174,ACC_000048,ACC_000037,1566.12,2026-01-19T02:57:39.374241,normal,,,
TXN_000186,ACC_000018,ACC_000009,7070.89,2026-01-19T03:12:51.374241,normal,,,
TXN_000194,ACC_000007,ACC_000038,394.06,2026-01-19T03:28:38.374241,normal,,,
TXN_000357,ACC_000034,ACC_000006,6778.88,2026-01-19T04:04:35.374241,normal,,,
TXN_000258,ACC_000011,ACC_000033,8616.29,2026-01-19T04:29:23.374241,normal,,,
TXN_000229,ACC_000028,ACC_000046,9641.46,2026-01-19T11:17:48.374241,normal,,,
TXN_000106,ACC_000018,ACC_000010,2746.72,2026-01-19T11:39:31.374241,normal,,,
TXN_000130,ACC_000032,ACC_000043,2580.96,2026-01-19T13:34:23.374241,normal,,,
TXN_000347,ACC_000013,ACC_000045,2965.54,2026-01-19T14:14:29.374241,normal,,,
TXN_000034,ACC_000000,ACC_000032,8346.51,2026-01-19T14:35:21.374241,normal,,,
TXN_000030,ACC_000024,ACC_000039,4774.96,2026-01-19T15:53:06.374241,normal,,,
TXN_000385,ACC_000042,ACC_000034,3462.58,2026-01-19T17:28:03.374241,normal,,,
TXN_000399,ACC_000044,ACC_000024,4777.16,2026-01-19T18:22:54.374241,normal,,,
TXN_000017,ACC_000008,ACC_000043,837.9,2026-01-19T18:47:16.374241,normal,,,
TXN_000100,ACC_000010,ACC_000007,3202.48,2026-01-19T20:43:27.374241,normal,,,
TXN_000039,ACC_000009,ACC_000035,3021.63,2026-01-19T21:04:02.374241,normal,,,
TXN_000250,ACC_000048,ACC_000005,8788.49,2026-01-19T21:27:05.374241,normal,,,
TXN_000409,ACC_000042,ACC_000008,897.9,2026-01-19T22:13:31.375203,smurfing,,SMURF_000,
TXN_000410,ACC_000028,ACC_000008,870.29,2026-01-19T23:13:31.375203,smurfing,,SMURF_000,
TXN_000332,ACC_000048,ACC_000045,822.24,2026-01-19T23:50:51.374241,normal,,,
TXN_000411,ACC_000034,ACC_000008,889.13,2026-01-20T00:13:31.375203,smurfing,,SMURF_000,
TXN_000373,ACC_000014,ACC_000015,2068.38,2026-01-20T01:12:29.374241,normal,,,
TXN_000412,ACC_000003,ACC_000008,852.27,2026-01-20T01:13:31.375203,smurfing,,SMURF_000,
TXN_000025,ACC_000009,ACC_000031,5129.68,2026-01-20T01:14:18.374241,normal,,,
TXN_000339,ACC_000011,ACC_000026,1917.63,2026-01-20T01:29:37.374241,normal,,,
TXN_000097,ACC_000010,ACC_000039,2210.34,2026-01-20T01:35:10.374241,normal,,,
TXN_000372,ACC_000008,ACC_000009,8516.26,2026-01-20T01:39:12.374241,normal,,,
TXN_000092,ACC_000036,ACC_000045,9345.57,2026-01-20T01:54:08.374241,normal,,,
TXN_000413,ACC_000031,ACC_000008,913.43,2026-01-20T02:13:31.375203,smurfing,,SMURF_000,
