transaction_id,sender,receiver,amount,timestamp,type,cycle_id,smurfing_case_id,anomaly_id
TXN_000010,ACC_000014,ACC_000013,3575.66,2026-01-18T09:45:45.371208,normal,,,
TXN_000052,ACC_000005,ACC_000004,9850.84,2026-01-18T11:10:54.371208,normal,,,
TXN_000023,ACC_000001,ACC_000012,2203.73,2026-01-18T11:44:57.371208,normal,,,
TXN_000025,ACC_000007,ACC_000005,1447.49,2026-01-18T12:01:55.371208,normal,,,
TXN_000013,ACC_000013,ACC_000005,9605.1,2026-01-19T19:16:28.371208,normal,,,
TXN_000064,ACC_000016,ACC_000000,9706.42,2026-01-19T21:37:32.371208,normal,,,
TXN_000083,ACC_000006,ACC_000010,933.75,2026-01-19T22:13:31.371454,smurfing,,SMURF_000,
TXN_000084,ACC_000013,ACC_000010,889.12,2026-01-19T23:13:31.371454,smurfing,,SMURF_000,
TXN_000024,ACC_000002,ACC_000007,5675.76,2026-01-19T23:28:09.371208,normal,,,
TXN_000085,ACC_000007,ACC_000010,916.12,2026-01-20T00:13:31.371454,smurfing,,SMURF_000,
TXN_000086,ACC_000017,ACC_000010,915.09,2026-01-20T01:13:31.371454,smurfing,,SMURF_000,
TXN_000087,ACC_000004,ACC_000010,935.84,2026-01-20T02:13:31.371454,smurfing,,SMURF_000,
TXN_000088,ACC_000000,ACC_000010,934.81,2026-01-20T03:13:31.371454,smurfing,,SMURF_000,
TXN_000089,ACC_000014,ACC_000010,872.16,2026-01-20T04:13:31.371454,smurfing,,SMURF_000,
TXN_000090,ACC_000005,ACC_000010,877.84,2026-01-20T05:13:31.371454,smurfing,,SMURF_000,
TXN_000091,ACC_000008,ACC_000010,859.45,2026-01-20T06:13:31.371454,smurfing,,SMURF_000,
TXN_000092,ACC_000015,ACC_000010,897.18,2026-01-20T07:13:31.371454,smurfing,,SMURF_000,
TXN_000002,ACC_000008,ACC_000019,7526.75,2026-01-20T18:24:40.371208,normal,,,
TXN_000009,ACC_000014,ACC_000006,2384.98,2026-01-21T20:17:18.371208,normal,,,
TXN_000074,ACC_000010,ACC_000014,6538.58,2026-01-22T09:55:24.371208,normal,,,
TXN_000063,ACC_000008,ACC_000005,1343.76,2026-01-22T14:18:42.371208,normal,,,
TXN_000006,ACC_000008,ACC_000000,7200.17,2026-01-22T17:41:18.371208,normal,,,
TXN_000054,ACC_000003,ACC_000016,3326.35,2026-01-22T23:00:11.371208,normal,,,
TXN_000068,ACC_000007,ACC_000010,1205.52,2026-01-22T23:39:08.371208,normal,,,
TXN_000038,ACC_000007,ACC_000009,4403.27,2026-01-23T12:44:24.371208,normal,,,
TXN_000008,ACC_000010,ACC_000001,8194.91,2026-01-23T22:55:58.371208,normal,,,
TXN_000022,ACC_000009,ACC_000002,114.38,2026-01-24T08:38:12.371208,normal,,,
TXN_000007,ACC_000005,ACC_000017,8771.8,2026-01-24T14:13:18.371208,normal,,,
TXN_000049,ACC_000001,ACC_000016,5667.93,2026-01-24T15:58:19.371208,normal,,,
TXN_000093,ACC_000018,ACC_000004,77406.05,2026-01-24T22:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000094,ACC_000004,ACC_000003,85477.62,2026-01-24T23:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000095,ACC_000017,ACC_000004,64270.53,2026-01-25T00:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000096,ACC_000004,ACC_000008,47202.92,2026-01-25T01:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000097,ACC_000018,ACC_000004,53282.47,2026-01-25T02:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000098,ACC_000004,ACC_000006,93502.56,2026-01-25T03:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000099,ACC_000008,ACC_000004,66046.79,2026-01-25T04:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000100,ACC_000004,ACC_000018,95384.71,2026-01-25T05:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000101,ACC_000014,ACC_000004,40542.86,2026-01-25T06:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000102,ACC_000004,ACC_000016,64513.96,2026-01-25T07:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000103,ACC_000009,ACC_000004,57514.12,2026-01-25T08:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000104,ACC_000004,ACC_000011,89665.13,2026-01-25T09:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000105,ACC_000009,ACC_000004,71663.75,2026-01-25T10:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000106,ACC_000004,ACC_000017,74106.17,2026-01-25T11:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000107,ACC_000013,ACC_000004,34365.04,2026-01-25T12:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000040,ACC_000015,ACC_000008,8802.88,2026-01-25T12:17:42.371208,normal,,,
TXN_000108,ACC_000004,ACC_000009,82877.03,2026-01-25T13:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000018,ACC_000005,ACC_000002,9018.24,2026-01-25T13:24:59.371208,normal,,,
TXN_000109,ACC_000019,ACC_000004,48286.6,2026-01-25T14:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000110,ACC_000004,ACC_000018,41753.38,2026-01-25T15:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000111,ACC_000016,ACC_000004,62002.65,2026-01-25T16:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000034,ACC_000012,ACC_000019,2826.0,2026-01-25T16:57:21.371208,normal,,,
TXN_000112,ACC_000004,ACC_000016,50457.02,2026-01-25T17:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000113,ACC_000018,ACC_000004,95785.77,2026-01-25T18:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000114,ACC_000004,ACC_000006,68450.85,2026-01-25T19:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000115,ACC_000013,ACC_000004,87265.57,2026-01-25T20:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000041,ACC_000017,ACC_000003,6616.82,2026-01-25T20:54:14.371208,normal,,,
TXN_000116,ACC_000004,ACC_000006,27303.76,2026-01-25T21:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000117,ACC_000012,ACC_000004,40757.29,2026-01-25T22:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000118,ACC_000004,ACC_000006,95586.45,2026-01-25T23:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000119,ACC_000000,ACC_000004,72833.83,2026-01-26T00:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000120,ACC_000004,ACC_000012,40709.46,2026-01-26T01:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000121,ACC_000019,ACC_000004,50866.44,2026-01-26T02:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000122,ACC_000004,ACC_000006,87024.24,2026-01-26T03:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000123,ACC_000010,ACC_000004,99232.7,2026-01-26T04:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000124,ACC_000004,ACC_000016,66326.07,2026-01-26T05:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000060,ACC_000016,ACC_000012,4206.87,2026-01-26T06:02:16.371208,normal,,,
TXN_000125,ACC_000016,ACC_000004,71146.36,2026-01-26T06:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000126,ACC_000004,ACC_000018,35927.02,2026-01-26T07:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000127,ACC_000001,ACC_000004,38364.86,2026-01-26T08:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000128,ACC_000004,ACC_000006,62845.03,2026-01-26T09:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000129,ACC_000013,ACC_000004,89740.12,2026-01-26T10:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000130,ACC_000004,ACC_000013,94379.87,2026-01-26T11:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000131,ACC_000008,ACC_000004,86906.14,2026-01-26T12:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000132,ACC_000004,ACC_000012,88730.62,2026-01-26T13:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000077,ACC_000007,ACC_000002,8996.22,2026-01-26T13:36:42.371208,normal,,,
TXN_000133,ACC_000010,ACC_000004,95950.08,2026-01-26T14:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000134,ACC_000004,ACC_000018,97653.06,2026-01-26T15:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000135,ACC_000013,ACC_000004,39981.25,2026-01-26T16:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000136,ACC_000004,ACC_000014,75585.96,2026-01-26T17:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000137,ACC_000006,ACC_000004,70785.0,2026-01-26T18:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000138,ACC_000004,ACC_000018,64128.8,2026-01-26T19:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000139,ACC_000018,ACC_000004,47186.41,2026-01-26T20:13:31.371487,network_anomaly,,,ANOMALY_000
TXN_000078,ACC_000003,ACC_000013,9768.07,2026-01-26T21:22:04.371208,normal,,,
TXN_000037,ACC_000011,ACC_000013,9276.04,2026-01-27T00:58:24.371208,normal,,,
TXN_000028,ACC_000014,ACC_000015,1427.12,2026-01-27T15:17:33.371208,normal,,,
TXN_000027,ACC_000003,ACC_000018,8630.72,2026-01-27T17:43:41.371208,normal,,,
TXN_000011,ACC_000002,ACC_000013,4481.26,2026-01-27T23:01:04.371208,normal,,,
TXN_000000,ACC_000013,ACC_000007,4647.23,2026-01-28T01:59:14.371208,normal,,,
TXN_000029,ACC_000005,ACC_000012,2516.32,2026-01-29T01:02:48.371208,normal,,,
TXN_000065,ACC_000010,ACC_000000,2594.58,2026-01-29T01:17:54.371208,normal,,,
