transaction_id,sender,receiver,amount,timestamp,type,cycle_id,smurfing_case_id,anomaly_id
TXN_001288,ACC_000081,ACC_000041,8299.09,2025-12-31T07:30:36.377157,normal,,,
TXN_001264,ACC_000047,ACC_000099,7734.54,2025-12-31T08:39:30.377157,normal,,,
TXN_000688,ACC_000020,ACC_000088,7819.34,2025-12-31T09:50:58.377157,normal,,,
TXN_001283,ACC_000094,ACC_000046,6258.69,2025-12-31T09:58:57.377157,normal,,,
TXN_000218,ACC_000054,ACC_000062,3815.41,2025-12-31T10:15:23.377157,normal,,,
TXN_001051,ACC_000012,ACC_000079,2123.34,2025-12-31T10:17:14.377157,normal,,,
TXN_000169,ACC_000081,ACC_000017,4179.41,2025-12-31T10:49:18.377157,normal,,,
TXN_001743,ACC_000061,ACC_000000,5750.23,2025-12-31T10:53:29.377157,normal,,,
TXN_000532,ACC_000074,ACC_000054,9897.26,2025-12-31T11:07:44.377157,normal,,,
TXN_000664,ACC_000083,ACC_000013,5413.08,2025-12-31T11:16:38.377157,normal,,,
TXN_000159,ACC_000072,ACC_000037,4021.09,2025-12-31T11:21:13.377157,normal,,,
TXN_001514,ACC_000035,ACC_000046,3736.84,2025-12-31T11:38:39.377157,normal,,,
TXN_000743,ACC_000070,ACC_000080,4449.05,2025-12-31T12:19:04.377157,normal,,,
TXN_000548,ACC_000051,ACC_000050,7439.9,2025-12-31T12:35:17.377157,normal,,,
TXN_000514,ACC_000070,ACC_000081,2927.36,2025-12-31T12:50:24.377157,normal,,,
TXN_001522,ACC_000086,ACC_000090,7761.79,2025-12-31T12:53:47.377157,normal,,,
TXN_001282,ACC_000066,ACC_000015,376.46,2025-12-31T13:21:36.377157,normal,,,
TXN_001748,ACC_000081,ACC_000053,6306.89,2025-12-31T13:36:04.377157,normal,,,
TXN_001742,ACC_000077,ACC_000083,9609.47,2025-12-31T14:30:24.377157,normal,,,
TXN_000520,ACC_000094,ACC_000006,2781.43,2025-12-31T14:53:33.377157,normal,,,
TXN_000655,ACC_000089,ACC_000055,1913.03,2025-12-31T15:13:52.377157,normal,,,
TXN_000203,ACC_000086,ACC_000069,5842.83,2025-12-31T15:58:35.377157,normal,,,
TXN_000528,ACC_000032,ACC_000068,2603.23,2025-12-31T16:09:14.377157,normal,,,
TXN_001319,ACC_000003,ACC_000034,2332.92,2025-12-31T16:31:29.377157,normal,,,
TXN_001559,ACC_000003,ACC_000005,3364.24,2025-12-31T16:32:25.377157,normal,,,
TXN_001149,ACC_000074,ACC_000044,1424.3,2025-12-31T16:35:41.377157,normal,,,
TXN_000663,ACC_000056,ACC_000093,4083.02,2025-12-31T17:22:44.377157,normal,,,
TXN_000337,ACC_000052,ACC_000031,4157.23,2025-12-31T17:40:56.377157,normal,,,
TXN_001630,ACC_000036,ACC_000020,6419.57,2025-12-31T18:10:17.377157,normal,,,
TXN_000470,ACC_000008,ACC_000073,890.91,2025-12-31T19:24:01.377157,normal,,,
TXN_001342,ACC_000022,ACC_000008,7270.91,2025-12-31T19:32:53.377157,normal,,,
TXN_001610,ACC_000060,ACC_000020,5936.03,2025-12-31T19:48:59.377157,normal,,,
TXN_001572,ACC_000021,ACC_000095,5861.54,2025-12-31T19:57:23.377157,normal,,,
TXN_000555,ACC_000067,ACC_000065,3866.53,2025-12-31T20:53:21.377157,normal,,,
TXN_001529,ACC_000096,ACC_000064,784.9,2025-12-31T21:08:26.377157,normal,,,
TXN_000744,ACC_000002,ACC_000034,4686.46,2025-12-31T21:35:03.377157,normal,,,
TXN_000982,ACC_000057,ACC_000090,3085.49,2025-12-31T22:23:15.377157,normal,,,
TXN_000277,ACC_000073,ACC_000066,4341.81,2025-12-31T22:55:43.377157,normal,,,
TXN_001069,ACC_000092,ACC_000058,8885.14,2025-12-31T22:58:28.377157,normal,,,
TXN_000150,ACC_000093,ACC_000047,3344.87,2025-12-31T23:04:19.377157,normal,,,
TXN_001249,ACC_000068,ACC_000018,2121.33,2025-12-31T23:12:17.377157,normal,,,
TXN_001504,ACC_000023,ACC_000017,9448.67,2025-12-31T23:39:42.377157,normal,,,
TXN_000032,ACC_000072,ACC_000054,8249.12,2026-01-01T01:05:38.377157,normal,,,
TXN_000420,ACC_000004,ACC_000073,3324.93,2026-01-01T01:26:08.377157,normal,,,
TXN_001273,ACC_000066,ACC_000094,7175.53,2026-01-01T01:32:02.377157,normal,,,
TXN_001205,ACC_000088,ACC_000084,7825.21,2026-01-01T01:39:52.377157,normal,,,
TXN_001267,ACC_000049,ACC_000028,3661.82,2026-01-01T01:40:51.377157,normal,,,
TXN_001645,ACC_000038,ACC_000068,3659.36,2026-01-01T01:51:48.377157,normal,,,
TXN_001092,ACC_000006,ACC_000099,1497.03,2026-01-01T01:56:24.377157,normal,,,
TXN_000745,ACC_000096,ACC_000020,9351.23,2026-01-01T02:04:57.377157,normal,,,
TXN_000513,ACC_000000,ACC_000059,2479.87,2026-01-01T03:42:04.377157,normal,,,
TXN_001015,ACC_000002,ACC_000072,9204.14,2026-01-01T04:47:43.377157,normal,,,
TXN_001327,ACC_000065,ACC_000061,8895.42,2026-01-01T05:35:10.377157,normal,,,
TXN_001433,ACC_000089,ACC_000037,5622.12,2026-01-01T06:09:08.377157,normal,,,
TXN_000477,ACC_000019,ACC_000047,6608.12,2026-01-01T06:56:44.377157,normal,,,
TXN_001183,ACC_000090,ACC_000055,3917.77,2026-01-01T07:45:05.377157,normal,,,
TXN_001226,ACC_000092,ACC_000097,9009.36,2026-01-01T08:40:00.377157,normal,,,
TXN_001685,ACC_000089,ACC_000050,1816.18,2026-01-01T08:41:21.377157,normal,,,
TXN_000147,ACC_000028,ACC_000090,795.84,2026-01-01T08:42:18.377157,normal,,,
TXN_001033,ACC_000006,ACC_000014,3321.96,2026-01-01T09:26:30.377157,normal,,,
TXN_001349,ACC_000020,ACC_000048,2237.82,2026-01-01T10:14:25.377157,normal,,,
TXN_001519,ACC_000087,ACC_000042,5343.81,2026-01-01T10:30:48.377157,normal,,,
TXN_001169,ACC_000010,ACC_000017,3884.53,2026-01-01T10:47:12.377157,normal,,,
TXN_000070,ACC_000098,ACC_000088,8100.44,2026-01-01T11:17:58.377157,normal,,,
TXN_001042,ACC_000079,ACC_000024,8987.22,2026-01-01T11:28:47.377157,normal,,,
TXN_000024,ACC_000056,ACC_000072,1337.57,2026-01-01T11:39:54.377157,normal,,,
TXN_001242,ACC_000063,ACC_000045,2184.9,2026-01-01T11:39:55.377157,normal,,,
TXN_001496,ACC_000052,ACC_000008,8108.12,2026-01-01T11:51:48.377157,normal,,,
TXN_000580,ACC_000000,ACC_000071,1346.82,2026-01-01T12:08:32.377157,normal,,,
TXN_000517,ACC_000055,ACC_000028,5746.0,2026-01-01T12:17:04.377157,normal,,,
TXN_000983,ACC_000064,ACC_000022,3774.04,2026-01-01T13:22:16.377157,normal,,,
TXN_001463,ACC_000025,ACC_000046,6591.26,2026-01-01T13:42:59.377157,normal,,,
TXN_001265,ACC_000034,ACC_000007,8590.14,2026-01-01T14:01:15.377157,normal,,,
TXN_000453,ACC_000064,ACC_000067,8228.39,2026-01-01T14:04:31.377157,normal,,,
TXN_001418,ACC_000078,ACC_000060,396.41,2026-01-01T15:01:01.377157,normal,,,
TXN_001666,ACC_000039,ACC_000035,3362.19,2026-01-01T15:07:51.377157,normal,,,
TXN_000284,ACC_000055,ACC_000076,8450.3,2026-01-01T15:10:35.377157,normal,,,
TXN_000437,ACC_000048,ACC_000064,8308.31,2026-01-01T15:57:07.377157,normal,,,
TXN_000727,ACC_000080,ACC_000097,4673.3,2026-01-01T16:32:56.377157,normal,,,
TXN_000485,ACC_000067,ACC_000089,8035.12,2026-01-01T16:42:23.377157,normal,,,
TXN_001681,ACC_000052,ACC_000084,1442.33,2026-01-01T17:09:01.377157,normal,,,
TXN_001280,ACC_000071,ACC_000068,9484.87,2026-01-01T17:37:44.377157,normal,,,
TXN_001077,ACC_000074,ACC_000030,4739.08,2026-01-01T17:45:50.377157,normal,,,
TXN_000551,ACC_000027,ACC_000002,3316.05,2026-01-01T17:48:59.377157,normal,,,
TXN_000023,ACC_000051,ACC_000056,9635.93,2026-01-01T17:58:38.377157,normal,,,
TXN_001520,ACC_000065,ACC_000069,6382.66,2026-01-01T18:12:52.377157,normal,,,
TXN_000462,ACC_000038,ACC_000006,284.21,2026-01-01T18:45:28.377157,normal,,,
TXN_001070,ACC_000032,ACC_000005,8468.17,2026-01-01T19:10:59.377157,normal,,,
TXN_000319,ACC_000044,ACC_000033,1273.54,2026-01-01T19:29:28.377157,normal,,,
TXN_000793,ACC_000019,ACC_000018,9212.84,2026-01-01T19:36:47.377157,normal,,,
TXN_000695,ACC_000018,ACC_000077,9240.16,2026-01-01T19:37:18.377157,normal,,,
TXN_000506,ACC_000047,ACC_000039,205.83,2026-01-01T19:41:13.377157,normal,,,
TXN_000236,ACC_000028,ACC_000081,1129.75,2026-01-01T20:26:52.377157,normal,,,
TXN_000687,ACC_000060,ACC_000045,7835.21,2026-01-01T20:38:42.377157,normal,,,
TXN_000842,ACC_000096,ACC_000099,7272.47,2026-01-01T20:56:51.377157,normal,,,
TXN_000840,ACC_000045,ACC_000068,2912.78,2026-01-01T21:05:54.377157,normal,,,
TXN_000386,ACC_000040,ACC_000086,2446.75,2026-01-01T21:35:34.377157,normal,,,
TXN_000648,ACC_000084,ACC_000076,3153.03,2026-01-01T21:59:44.377157,normal,,,
TXN_001122,ACC_000090,ACC_000086,3618.67,2026-01-01T22:43:21.377157,normal,,,
TXN_001170,ACC_000030,ACC_000035,3416.18,2026-01-01T23:04:01.377157,normal,,,
TXN_000596,ACC_000078,ACC_000048,1746.17,2026-01-01T23:30:12.377157,normal,,,
TXN_001687,ACC_000079,ACC_000001,8176.28,2026-01-01T23:48:50.377157,normal,,,
TXN_000273,ACC_000038,ACC_000093,6412.27,2026-01-02T00:04:32.377157,normal,,,
TXN_000800,ACC_000079,ACC_000016,9655.08,2026-01-02T00:54:20.377157,normal,,,
TXN_000018,ACC_000012,ACC_000003,9752.2,2026-01-02T01:20:20.377157,normal,,,
TXN_001458,ACC_000016,ACC_000053,152.11,2026-01-02T02:13:13.377157,normal,,,
TXN_000544,ACC_000086,ACC_000041,1776.83,2026-01-02T03:23:16.377157,normal,,,
TXN_001198,ACC_000038,ACC_000002,9531.93,2026-01-02T03:29:26.377157,normal,,,
TXN_001699,ACC_000011,ACC_000039,5174.84,2026-01-02T03:53:38.377157,normal,,,
TXN_001500,ACC_000045,ACC_000087,2611.45,2026-01-02T04:40:26.377157,normal,,,
TXN_000941,ACC_000037,ACC_000053,2643.63,2026-01-02T05:21:09.377157,normal,,,
TXN_001304,ACC_000087,ACC_000084,5889.16,2026-01-02T05:32:59.377157,normal,,,
TXN_001195,ACC_000091,ACC_000092,533.65,2026-01-02T05:51:45.377157,normal,,,
TXN_001425,ACC_000026,ACC_000040,4895.6,2026-01-02T06:24:59.377157,normal,,,
TXN_000945,ACC_000044,ACC_000094,8729.21,2026-01-02T06:44:42.377157,normal,,,
TXN_000768,ACC_000093,ACC_000032,4700.42,2026-01-02T07:03:41.377157,normal,,,
TXN_000512,ACC_000057,ACC_000034,2409.76,2026-01-02T07:19:07.377157,normal,,,
TXN_001739,ACC_000031,ACC_000091,4809.16,2026-01-02T07:21:09.377157,normal,,,
TXN_001588,ACC_000000,ACC_000093,9331.68,2026-01-02T08:33:31.377157,normal,,,
TXN_000085,ACC_000031,ACC_000016,2870.11,2026-01-02T08:36:39.377157,normal,,,
TXN_000302,ACC_000052,ACC_000051,5497.67,2026-01-02T09:09:22.377157,normal,,,
TXN_000442,ACC_000019,ACC_000010,6216.67,2026-01-02T09:24:45.377157,normal,,,
TXN_001668,ACC_000013,ACC_000003,3406.68,2026-01-02T09:28:06.377157,normal,,,
TXN_001116,ACC_000054,ACC_000002,6555.17,2026-01-02T10:43:13.377157,normal,,,
TXN_000966,ACC_000004,ACC_000095,2168.35,2026-01-02T10:57:25.377157,normal,,,
TXN_001387,ACC_000058,ACC_000084,2954.26,2026-01-02T10:57:50.377157,normal,,,
TXN_001773,ACC_000010,ACC_000004,8126.99,2026-01-02T11:20:25.377157,normal,,,
TXN_000808,ACC_000074,ACC_000081,6319.53,2026-01-02T12:57:44.377157,normal,,,
TXN_001115,ACC_000062,ACC_000009,2791.95,2026-01-02T13:11:22.377157,normal,,,
TXN_001177,ACC_000019,ACC_000050,1645.7,2026-01-02T13:58:25.377157,normal,,,
TXN_000125,ACC_000076,ACC_000077,8126.6,2026-01-02T16:08:32.377157,normal,,,
TXN_001197,ACC_000035,ACC_000032,1750.75,2026-01-02T16:29:46.377157,normal,,,
TXN_000389,ACC_000069,ACC_000054,6391.68,2026-01-02T16:31:03.377157,normal,,,
TXN_001371,ACC_000053,ACC_000091,279.82,2026-01-02T16:36:13.377157,normal,,,
TXN_000918,ACC_000055,ACC_000083,3758.66,2026-01-02T16:50:34.377157,normal,,,
TXN_000425,ACC_000019,ACC_000086,2641.7,2026-01-02T17:02:45.377157,normal,,,
TXN_000249,ACC_000060,ACC_000074,3189.04,2026-01-02T17:45:10.377157,normal,,,
TXN_001771,ACC_000027,ACC_000068,2816.47,2026-01-02T18:36:37.377157,normal,,,
TXN_001309,ACC_000061,ACC_000030,7154.65,2026-01-02T18:39:16.377157,normal,,,
TXN_001770,ACC_000082,ACC_000053,4357.19,2026-01-02T18:56:34.377157,normal,,,
TXN_000084,ACC_000008,ACC_000066,2695.04,2026-01-02T19:18:07.377157,normal,,,
TXN_000215,ACC_000011,ACC_000039,1728.85,2026-01-02T19:18:13.377157,normal,,,
TXN_001764,ACC_000085,ACC_000002,2254.45,2026-01-02T20:09:05.377157,normal,,,
TXN_000120,ACC_000037,ACC_000067,5555.97,2026-01-02T21:03:23.377157,normal,,,
TXN_001518,ACC_000052,ACC_000062,7652.01,2026-01-02T21:13:36.377157,normal,,,
TXN_000263,ACC_000077,ACC_000044,8216.34,2026-01-02T22:44:19.377157,normal,,,
TXN_001542,ACC_000002,ACC_000004,1953.05,2026-01-02T23:32:34.377157,normal,,,
TXN_000786,ACC_000056,ACC_000008,5781.83,2026-01-02T23:53:01.377157,normal,,,
TXN_000916,ACC_000073,ACC_000028,9192.98,2026-01-03T00:04:56.377157,normal,,,
TXN_000171,ACC_000031,ACC_000086,6161.58,2026-01-03T00:37:44.377157,normal,,,
TXN_000110,ACC_000022,ACC_000041,2725.66,2026-01-03T00:52:13.377157,normal,,,
TXN_001683,ACC_000053,ACC_000017,350.47,2026-01-03T01:01:12.377157,normal,,,
TXN_001421,ACC_000052,ACC_000023,2473.17,2026-01-03T02:27:55.377157,normal,,,
TXN_000390,ACC_000023,ACC_000082,4713.45,2026-01-03T02:31:06.377157,normal,,,
TXN_000585,ACC_000046,ACC_000082,5516.05,2026-01-03T02:40:31.377157,normal,,,
TXN_000492,ACC_000051,ACC_000063,5718.75,2026-01-03T03:45:48.377157,normal,,,
TXN_000064,ACC_000083,ACC_000042,7446.72,2026-01-03T03:54:18.377157,normal,,,
TXN_001759,ACC_000046,ACC_000074,1924.25,2026-01-03T04:14:14.377157,normal,,,
TXN_001741,ACC_000087,ACC_000071,5282.87,2026-01-03T04:45:29.377157,normal,,,
TXN_000404,ACC_000093,ACC_000048,9731.52,2026-01-03T04:52:44.377157,normal,,,
TXN_000734,ACC_000062,ACC_000005,8297.75,2026-01-03T05:02:23.377157,normal,,,
TXN_001227,ACC_000013,ACC_000066,3741.92,2026-01-03T05:21:02.377157,normal,,,
TXN_000149,ACC_000006,ACC_000032,8315.26,2026-01-03T05:33:24.377157,normal,,,
TXN_000266,ACC_000062,ACC_000072,274.22,2026-01-03T07:42:40.377157,normal,,,
TXN_000533,ACC_000026,ACC_000002,726.45,2026-01-03T07:50:19.377157,normal,,,
TXN_001010,ACC_000065,ACC_000066,7437.33,2026-01-03T08:54:51.377157,normal,,,
TXN_000733,ACC_000061,ACC_000050,7980.84,2026-01-03T09:11:19.377157,normal,,,
TXN_000402,ACC_000072,ACC_000030,9767.29,2026-01-03T09:29:53.377157,normal,,,
TXN_000784,ACC_000049,ACC_000065,9078.42,2026-01-03T09:42:54.377157,normal,,,
TXN_001799,ACC_000093,ACC_000066,7203.77,2026-01-03T11:36:10.377157,normal,,,
TXN_001618,ACC_000057,ACC_000026,3012.88,2026-01-03T11:38:10.377157,normal,,,
TXN_001143,ACC_000028,ACC_000040,258.26,2026-01-03T12:14:06.377157,normal,,,
TXN_000276,ACC_000073,ACC_000088,410.25,2026-01-03T12:43:03.377157,normal,,,
TXN_000439,ACC_000001,ACC_000081,2994.49,2026-01-03T13:10:18.377157,normal,,,
TXN_001370,ACC_000081,ACC_000069,7078.57,2026-01-03T13:10:29.377157,normal,,,
TXN_001186,ACC_000045,ACC_000000,6567.77,2026-01-03T13:42:58.377157,normal,,,
TXN_000565,ACC_000081,ACC_000071,9256.84,2026-01-03T13:57:19.377157,normal,,,
TXN_000906,ACC_000076,ACC_000072,8184.63,2026-01-03T14:10:03.377157,normal,,,
TXN_000777,ACC_000095,ACC_000065,6897.93,2026-01-03T14:13:32.377157,normal,,,
TXN_000479,ACC_000072,ACC_000022,854.68,2026-01-03T14:32:02.377157,normal,,,
TXN_000643,ACC_000017,ACC_000092,8253.36,2026-01-03T14:47:22.377157,normal,,,
TXN_000286,ACC_000049,ACC_000078,7149.73,2026-01-03T15:47:51.377157,normal,,,
TXN_001373,ACC_000066,ACC_000019,1007.04,2026-01-03T16:05:48.377157,normal,,,
TXN_000807,ACC_000039,ACC_000078,7470.28,2026-01-03T16:39:02.377157,normal,,,
TXN_000192,ACC_000066,ACC_000057,861.44,2026-01-03T16:49:00.377157,normal,,,
TXN_000398,ACC_000054,ACC_000097,7203.52,2026-01-03T16:51:43.377157,normal,,,
TXN_001769,ACC_000042,ACC_000050,4632.77,2026-01-03T17:30:38.377157,normal,,,
TXN_001172,ACC_000091,ACC_000012,2281.6,2026-01-03T17:34:47.377157,normal,,,
TXN_001388,ACC_000080,ACC_000066,453.81,2026-01-03T18:26:16.377157,normal,,,
TXN_000809,ACC_000040,ACC_000069,553.87,2026-01-03T19:24:25.377157,normal,,,
TXN_001507,ACC_000073,ACC_000066,8163.13,2026-01-03T19:32:20.377157,normal,,,
TXN_001566,ACC_000027,ACC_000016,5400.79,2026-01-03T20:20:38.377157,normal,,,
TXN_000767,ACC_000001,ACC_000035,7124.17,2026-01-03T21:04:37.377157,normal,,,
TXN_001284,ACC_000048,ACC_000039,2758.03,2026-01-03T21:24:32.377157,normal,,,
TXN_000372,ACC_000046,ACC_000005,3424.0,2026-01-03T21:51:12.377157,normal,,,
TXN_001031,ACC_000062,ACC_000023,1877.66,2026-01-03T21:52:17.377157,normal,,,
TXN_001165,ACC_000078,ACC_000021,5367.77,2026-01-03T22:00:35.377157,normal,,,
TXN_001608,ACC_000051,ACC_000060,1270.17,2026-01-03T22:14:10.377157,normal,,,
TXN_000114,ACC_000081,ACC_000071,2487.35,2026-01-03T22:48:39.377157,normal,,,
TXN_001469,ACC_000080,ACC_000034,5679.49,2026-01-03T22:56:13.377157,normal,,,
TXN_001776,ACC_000032,ACC_000085,8679.73,2026-01-04T00:52:00.377157,normal,,,
TXN_000205,ACC_000056,ACC_000035,9591.6,2026-01-04T01:24:44.377157,normal,,,
TXN_001290,ACC_000090,ACC_000076,8013.64,2026-01-04T01:35:31.377157,normal,,,
TXN_001534,ACC_000083,ACC_000000,107.33,2026-01-04T01:40:40.377157,normal,,,
TXN_000447,ACC_000049,ACC_000053,6842.55,2026-01-04T01:45:37.377157,normal,,,
TXN_000242,ACC_000043,ACC_000052,6533.07,2026-01-04T02:04:12.377157,normal,,,
TXN_000837,ACC_000002,ACC_000058,1815.12,2026-01-04T02:07:51.377157,normal,,,
TXN_000738,ACC_000064,ACC_000027,5083.35,2026-01-04T02:08:03.377157,normal,,,
TXN_001598,ACC_000019,ACC_000052,4571.83,2026-01-04T02:12:24.377157,normal,,,
TXN_001569,ACC_000089,ACC_000091,4527.19,2026-01-04T03:20:31.377157,normal,,,
TXN_000028,ACC_000093,ACC_000071,5794.44,2026-01-04T04:35:32.377157,normal,,,
TXN_000593,ACC_000069,ACC_000067,7296.47,2026-01-04T04:47:53.377157,normal,,,
TXN_001109,ACC_000013,ACC_000087,6750.28,2026-01-04T05:08:04.377157,normal,,,
TXN_000591,ACC_000078,ACC_000047,9049.53,2026-01-04T05:28:01.377157,normal,,,
TXN_000323,ACC_000078,ACC_000095,5312.5,2026-01-04T05:37:44.377157,normal,,,
TXN_000115,ACC_000028,ACC_000066,5981.99,2026-01-04T06:34:16.377157,normal,,,
TXN_000413,ACC_000070,ACC_000092,4435.62,2026-01-04T07:58:39.377157,normal,,,
TXN_001014,ACC_000072,ACC_000093,3994.02,2026-01-04T08:44:14.377157,normal,,,
TXN_000217,ACC_000022,ACC_000041,1920.56,2026-01-04T09:00:41.377157,normal,,,
TXN_000351,ACC_000033,ACC_000085,3519.62,2026-01-04T09:49:45.377157,normal,,,
TXN_000524,ACC_000058,ACC_000045,4621.17,2026-01-04T10:49:34.377157,normal,,,
TXN_001399,ACC_000040,ACC_000073,6949.27,2026-01-04T11:04:45.377157,normal,,,
TXN_000628,ACC_000091,ACC_000044,7423.79,2026-01-04T11:33:04.377157,normal,,,
TXN_000068,ACC_000041,ACC_000050,5687.7,2026-01-04T11:47:13.377157,normal,,,
TXN_001385,ACC_000062,ACC_000069,493.5,2026-01-04T12:37:38.377157,normal,,,
TXN_001644,ACC_000084,ACC_000097,9227.75,2026-01-04T13:18:44.377157,normal,,,
TXN_000766,ACC_000056,ACC_000084,6148.53,2026-01-04T13:38:01.377157,normal,,,
TXN_001102,ACC_000067,ACC_000023,8226.87,2026-01-04T13:40:41.377157,normal,,,
TXN_000454,ACC_000059,ACC_000067,8892.4,2026-01-04T14:00:04.377157,normal,,,
TXN_001303,ACC_000080,ACC_000003,4010.01,2026-01-04T15:18:51.377157,normal,,,
TXN_000309,ACC_000008,ACC_000061,3444.47,2026-01-04T15:44:50.377157,normal,,,
TXN_000127,ACC_000086,ACC_000094,1379.37,2026-01-04T16:04:08.377157,normal,,,
TXN_001555,ACC_000052,ACC_000021,3696.37,2026-01-04T16:28:10.377157,normal,,,
TXN_000220,ACC_000052,ACC_000079,3137.54,2026-01-04T16:30:39.377157,normal,,,
TXN_000124,ACC_000022,ACC_000071,2958.58,2026-01-04T16:41:20.377157,normal,,,
TXN_001625,ACC_000059,ACC_000063,5701.91,2026-01-04T16:42:36.377157,normal,,,
TXN_000502,ACC_000084,ACC_000078,5796.5,2026-01-04T17:35:58.377157,normal,,,
TXN_000473,ACC_000059,ACC_000085,6677.81,2026-01-04T18:59:37.377157,normal,,,
TXN_001530,ACC_000083,ACC_000088,1778.96,2026-01-04T19:00:21.377157,normal,,,
TXN_000779,ACC_000029,ACC_000006,1379.72,2026-01-04T19:08:30.377157,normal,,,
TXN_000006,ACC_000021,ACC_000069,4971.32,2026-01-04T19:32:03.377157,normal,,,
TXN_001060,ACC_000080,ACC_000004,3327.88,2026-01-04T19:32:23.377157,normal,,,
TXN_000883,ACC_000037,ACC_000012,6350.18,2026-01-04T20:20:16.377157,normal,,,
TXN_001013,ACC_000060,ACC_000005,1018.66,2026-01-04T20:30:27.377157,normal,,,
TXN_001690,ACC_000009,ACC_000067,7465.28,2026-01-04T21:32:52.377157,normal,,,
TXN_000508,ACC_000025,ACC_000026,120.8,2026-01-04T21:39:12.377157,normal,,,
TXN_000282,ACC_000002,ACC_000097,3769.86,2026-01-04T21:58:34.377157,normal,,,
TXN_000300,ACC_000077,ACC_000018,7090.66,2026-01-04T22:01:05.377157,normal,,,
TXN_000257,ACC_000090,ACC_000047,3738.24,2026-01-04T22:52:03.377157,normal,,,
TXN_001536,ACC_000015,ACC_000023,6717.47,2026-01-04T22:56:55.377157,normal,,,
TXN_001573,ACC_000004,ACC_000018,9223.47,2026-01-05T00:35:52.377157,normal,,,
TXN_001310,ACC_000096,ACC_000058,6835.76,2026-01-05T00:49:59.377157,normal,,,
TXN_001221,ACC_000059,ACC_000042,2851.34,2026-01-05T01:07:04.377157,normal,,,
TXN_000034,ACC_000054,ACC_000033,6528.77,2026-01-05T01:22:54.377157,normal,,,
TXN_001243,ACC_000081,ACC_000098,8083.07,2026-01-05T01:49:16.377157,normal,,,
TXN_000857,ACC_000066,ACC_000075,3921.07,2026-01-05T02:03:17.377157,normal,,,
TXN_000250,ACC_000028,ACC_000062,6374.56,2026-01-05T02:19:57.377157,normal,,,
TXN_000358,ACC_000080,ACC_000004,5455.56,2026-01-05T02:34:45.377157,normal,,,
TXN_000496,ACC_000085,ACC_000012,2265.82,2026-01-05T03:38:38.377157,normal,,,
TXN_001229,ACC_000042,ACC_000047,8498.95,2026-01-05T03:39:03.377157,normal,,,
TXN_000412,ACC_000037,ACC_000011,9335.63,2026-01-05T05:23:58.377157,normal,,,
TXN_001730,ACC_000020,ACC_000076,610.13,2026-01-05T05:34:46.377157,normal,,,
TXN_001355,ACC_000081,ACC_000028,8813.65,2026-01-05T05:42:06.377157,normal,,,
TXN_000288,ACC_000071,ACC_000073,2798.19,2026-01-05T05:56:03.377157,normal,,,
TXN_000103,ACC_000006,ACC_000076,7697.11,2026-01-05T06:09:16.377157,normal,,,
TXN_001315,ACC_000014,ACC_000060,5745.52,2026-01-05T06:28:18.377157,normal,,,
TXN_000675,ACC_000083,ACC_000090,5935.11,2026-01-05T07:06:12.377157,normal,,,
TXN_000371,ACC_000067,ACC_000013,1757.33,2026-01-05T08:13:16.377157,normal,,,
